,Portfolio Name,Portfolio WeightList,Portfolio Volatility,PortFolio Returns
71,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,12.12:9.48:10.07:6.53:13.7:15.06:18.39:14.65,0.22980156672516802,0.19828495987639935
72,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,22.53:17.13:7.96:15.93:13.46:8.15:4.42:10.43,0.24324695541082697,0.20778793802208909
73,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,19.73:16.73:1.13:11.1:11.28:15.11:18.63:6.28,0.22882291053810133,0.1972123822913669
74,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,8.46:11.37:12.45:20.15:3.9:11.82:16.04:15.8,0.24613759360630064,0.19616591367932962
75,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,10.47:13.14:12.57:23.72:3.15:11.29:14.76:10.91,0.24711740568267412,0.19877248051915822
76,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,14.51:20.18:5.34:0.32:19.51:18.29:4.46:17.38,0.24363201314139954,0.20494034937369796
77,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,15.87:8.53:5.51:24.18:21.29:16.28:3.85:4.5,0.23939701948064196,0.20774634842363715
78,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,11.57:25.64:5.55:4.09:23.15:12.38:5.97:11.66,0.2485358388200343,0.20615535562872353
79,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,0.42:11.07:14.04:13.0:13.97:17.67:12.83:17.0,0.24888425574808407,0.19936187814187437
80,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,2.08:18.4:15.17:13.75:13.72:12.76:0.59:23.54,0.2731984179787976,0.20464845906549634
81,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,19.7:10.1:18.83:16.88:12.6:13.72:0.3:7.89,0.2567657088450958,0.2161916841797856
82,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,9.37:16.74:5.52:13.28:15.63:18.82:1.05:19.59,0.25059137339273696,0.20244867681355358
83,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,21.76:8.8:2.98:15.86:9.66:6.29:9.42:25.22,0.24811131071491518,0.19523696229458506
84,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,17.16:13.96:15.61:17.91:5.62:7.58:8.94:13.23,0.25199158759552587,0.2055430691521355
85,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,3.47:18.58:19.48:13.1:8.37:12.65:11.86:12.49,0.2634546681531065,0.20460440156184953
86,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,6.48:6.91:19.79:14.74:13.41:21.57:12.21:4.9,0.2513346200326915,0.2086929954002066
87,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,13.74:12.94:16.6:16.13:3.9:6.77:20.81:9.12,0.24831017763735827,0.20024798773428276
88,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,1.56:15.2:9.75:16.54:17.41:12.06:2.3:25.17,0.2661034145170086,0.2000857844091286
89,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,18.66:16.25:17.02:5.12:0.53:13.75:14.23:14.44,0.24847806219143623,0.20401721298201214
90,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,2.66:19.25:1.84:19.17:17.6:11.9:4.11:23.47,0.265746533650114,0.19529207797813689
91,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,10.44:15.81:9.22:23.75:21.84:4.65:4.61:9.66,0.2556229209855532,0.2065229076777471
92,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,12.34:14.2:0.79:11.9:20.04:19.38:7.42:13.93,0.23763339391732205,0.20004344039086586
93,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,4.41:1.82:18.5:26.07:12.08:23.78:11.21:2.13,0.2561221171724839,0.2073171842724666
94,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,3.4:9.6:21.22:14.56:6.61:4.02:16.75:23.85,0.27621157502527177,0.19762232417550774
95,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,5.63:14.78:23.85:4.23:2.93:13.03:16.4:19.15,0.27452254870936144,0.20245446600830477
96,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,4.86:25.27:2.98:22.7:2.27:8.54:16.23:17.15,0.2623116172061796,0.18904800926619425
97,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,25.4:8.65:4.4:22.42:3.45:6.47:6.26:22.95,0.25311599780803395,0.19752755829527496
98,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,23.43:1.64:8.83:7.01:12.92:6.47:23.54:16.15,0.22933948605485885,0.19623033541415746
99,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,23.43:3.62:3.72:3.66:30.3:15.82:7.93:11.52,0.22951823592108853,0.2075390712294417
100,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,16.5:21.4:10.42:26.45:10.57:7.8:4.95:1.91,0.2566561501039649,0.20914286985800515
101,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,9.5:11.87:19.19:11.13:25.49:6.4:10.26:6.16,0.2568447491043944,0.2124289402758406
102,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,7.5:9.81:21.31:13.0:9.84:10.27:8.48:19.78,0.26817452536332237,0.20560693444991746
103,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,19.56:19.47:2.58:1.88:18.24:22.28:3.86:12.13,0.23858890380013625,0.2064478006655381
104,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,25.51:0.24:12.47:19.75:17.2:6.48:9.4:8.96,0.23879715097101292,0.20860172442205951
105,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,14.59:9.67:11.47:17.87:18.18:11.08:0.87:16.27,0.24995884125723183,0.20812229721493547
106,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,9.51:10.97:32.11:0.59:15.9:1.83:2.53:26.58,0.3209324809891104,0.21557699633346716
107,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,0.61:4.95:24.93:9.83:23.46:8.86:26.59:0.78,0.27302496221829525,0.20637729064647412
108,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,8.28:20.42:9.61:0.48:17.0:4.99:16.9:22.32,0.2529475279541933,0.19662464989791437
109,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,2.78:18.13:1.38:6.72:21.51:15.95:18.71:14.8,0.24088690672089738,0.19265053752404435
110,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,14.57:11.96:2.52:15.67:11.42:12.16:17.3:14.4,0.23256011664339937,0.19370118817298268
111,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,4.21:31.86:15.53:1.45:13.57:13.56:7.18:12.65,0.26909128895004275,0.20785949535740705
112,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,15.79:0.44:10.3:9.95:9.55:24.77:24.96:4.25,0.2255935126874264,0.19825140096227759
113,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,5.29:5.78:11.02:19.16:10.42:9.83:11.1:27.41,0.2576305617992172,0.19399525142247287
114,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,32.91:5.67:2.5:6.5:4.81:14.5:28.15:4.95,0.22634227566181894,0.19527062878785229
115,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,3.1:16.46:25.31:23.44:16.41:1.34:11.88:2.06,0.2899686922023091,0.21206840485243975
116,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,2.18:18.42:25.16:16.74:3.2:0.15:16.23:17.91,0.2948075012227894,0.2015481097058289
117,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,20.67:17.86:13.65:25.84:11.88:2.82:3.18:4.11,0.2617311847965566,0.21226132820121102
118,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,22.53:10.14:19.14:10.93:11.91:12.66:2.6:10.07,0.2535153158504873,0.21549742809062708
119,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,11.05:17.66:17.09:9.56:19.36:15.54:8.65:1.08,0.24910035499449085,0.2137020957810737
120,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,19.68:8.31:8.47:13.97:4.47:9.54:13.51:22.06,0.24028902209514627,0.19614522999864947
121,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,22.14:6.16:15.69:1.31:22.62:8.72:10.27:13.1,0.2411048742813978,0.2110871348491556
122,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,6.85:19.67:15.56:1.68:24.48:8.74:16.55:6.49,0.24994216270402436,0.20736121615361922
123,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,3.85:2.48:9.52:10.78:14.55:22.01:16.51:20.31,0.23756312673433722,0.19437273676829703
124,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,13.52:3.97:13.56:8.65:12.42:9.17:18.72:19.99,0.23967307591681059,0.19764045203286368
125,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,15.25:2.14:9.8:17.7:10.18:21.69:16.81:6.44,0.22678032674516727,0.20068884530693
126,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,6.13:12.33:21.34:4.13:9.69:14.01:23.92:8.45,0.2566285956367745,0.20238340480068884
127,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,9.13:20.64:7.81:8.07:18.96:17.53:12.29:5.57,0.23617687754886985,0.2043755366305783
128,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,10.67:6.28:7.05:13.55:1.09:29.71:20.35:11.29,0.2325355436484857,0.1931623054574977
129,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,19.55:1.6:8.72:19.67:17.77:16.4:11.6:4.69,0.22768405003300665,0.20575437126996246
130,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,15.27:20.65:4.14:13.61:18.74:7.89:18.19:1.51,0.23668054151170353,0.20121486263618998
131,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,13.51:5.89:21.43:14.6:0.43:20.6:1.25:22.29,0.27289692867251536,0.20800685375069727
132,TORNTPHARM:SRF:IGL:BATAINDIA:MRF:NAUKRI:MINDTREE:TVSMOTOR,7.99:7.41:9.55:23.16:7.57:5.92:9.82:28.59,0.26396816547049223,0.19300300674157
